,point.objects.object0.color[0],point.objects.object0.color[1],point.objects.object0.color[2],point.objects.object1.color[0],point.objects.object1.color[1],point.objects.object1.color[2],point.objects.object2.color[0],point.objects.object2.color[1],point.objects.object2.color[2],point.objects.object3.color[0],point.objects.object3.color[1],point.objects.object3.color[2],point.params.EGO_SPEED,point.params.TIME_DELAY,rho
84,0.7136881268542048,0.7136881268542048,0.7136881268542048,0.7177191177700311,0.7177191177700311,0.7177191177700311,0.7358232869678536,0.5279915257817629,0.446991962171446,0.21129378801317483,0.21129378801317483,0.21129378801317483,3.308758277132922,5.0,-0.026725667655489005
85,0.7109058900942582,0.3899688737531355,0.21935335974882308,0.8846744450907476,0.8846744450907476,0.8846744450907476,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,3.304153391034669,5.0,-0.00807188363972866
86,0.5471884822979987,0.5338031452203589,0.5161708385177737,0.8284671803220862,0.4630461941805691,0.33227032887864816,0.6662602757519803,0.6108007227848338,0.5963455490940229,0.11491924751152552,0.11491924751152552,0.11491924751152552,3.30910962175296,5.0,-0.028587284509332456
87,0.7285399228018862,0.718743126979295,0.7138572069646626,1.0,1.0,1.0,0.7622164115125111,0.7665977912944789,0.70211133350099,0.36208144943830267,0.5584740634320219,0.7500834882215179,3.3017046484064796,5.0,-0.01107786772370023
88,0.6715914691690996,0.5988351251771594,0.5846065230900854,0.46642975719314766,0.46642975719314766,0.46642975719314766,0.49632390966051587,0.4684964485154177,0.4384322569942998,0.9302002175710153,0.9298396186060263,0.9260376684644271,2.315115880599431,12.559318012827514,-0.0172653198237942
89,0.6521694624513412,0.6194493893619331,0.44875288746480124,1.0,1.0,1.0,0.5147806786815631,0.3882307518963395,0.1630809167313957,0.1709119995172505,0.144131682890007,0.144131682890007,3.3146062036113784,5.0,-0.025725513582398385
90,0.21074135955527865,0.19005330875071225,0.18697137174278736,0.9727920870262016,0.9637938939271014,0.9635950518374296,0.5598094124935563,0.5525940331271831,0.5525940331271831,0.4807975212071332,0.4807975212071332,0.4807975212071332,3.315071525401553,5.0,-0.025710358623509677
91,0.2992458731857758,0.7188612572506391,0.7120954009413143,0.9351639964419342,0.9351639964419342,0.9351639964419342,0.8295885299281263,0.8105472147456316,0.7263149739361152,0.8848892377686288,0.8848892377686288,0.8848892377686288,3.3162465680566022,5.0,-0.026801867240316746
92,0.7383581560138248,0.39932169940014506,0.37778905194354784,0.18137911325413,0.18137911325413,0.18137911325413,0.6188427490389095,0.5099805035933325,0.5099805035933325,1.0,1.0,1.0,3.316244606401563,5.0,-0.025772049946350073
0,1.0,1.0,1.0,1.0,1.0,1.0,0.7389283491567973,0.6349412007812539,0.29455528349540594,0.8418213251167523,0.611842215357439,0.611842215357439,23.292882438976694,5.656095252345949,1.0
1,0.6808377785199683,0.6709069653524801,0.6705929821860722,0.8793026870976582,0.8961647274721095,0.8672563695745482,0.6892890403340183,0.6892890403340183,0.6892890403340183,0.1782986682152794,0.13816602589265864,0.27759506443462284,22.45446833239858,14.792448176939697,1.0
2,0.12213009740490063,0.09387608030487668,0.09387608030487668,1.0,1.0,1.0,0.8233542912168965,0.682690235439283,0.5923720857878558,0.6721007789869338,0.46563671116855543,0.3083378279493195,20.9237090699083,8.369398819252304,1.0
3,0.33642724183519657,0.7406269473225569,0.5517849308649426,0.9230367618828234,0.9230367618828234,0.9230367618828234,0.4667428403058079,0.3621384772102123,0.3621384772102123,0.2729458242893512,0.406811076324217,0.4750697037800736,29.574410013636516,6.069553355685242,1.0
